time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.117,0.12,0.11833333333333337,0.11800000000000001,0.0007126966450997974,0.04,0.042,0.041150000000000006,0.041,0.0005722761571129803,0.29,0.292,0.29080000000000006,0.291,0.0006000000000000006,0.011,0.012,0.011800000000000001,0.012,0.00040000000000000034,0.09,0.092,0.09079999999999999,0.091,0.0005099019513592789,0.373,0.377,0.37474999999999997,0.375,0.0010428326807307114,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,0.34500000000000003,0.34500000000000003,0.345,0.34500000000000003,5.551115123125783e-17,0.089,0.09,0.08909999999999998,0.089,0.00030000000000000024,64,64,8192,36864,50272,False,1280,8
0.115,0.11800000000000001,0.11671428571428571,0.117,0.0007648751621051918,0.04,0.041,0.04060000000000001,0.041,0.0004898979485566361,0.289,0.293,0.29055000000000003,0.2905,0.0008046738469715547,0.011,0.012,0.011550000000000001,0.012,0.0004974937185533104,0.09,0.091,0.09040000000000001,0.09,0.0004898979485566361,0.374,0.375,0.37449999999999994,0.3745,0.0005000000000000004,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,0.34400000000000003,0.34500000000000003,0.3448,0.34500000000000003,0.00040000000000000034,0.08700000000000001,0.088,0.08729999999999999,0.08700000000000001,0.000458257569495578,64,64,8192,36864,50272,False,1264,8
0.114,0.11900000000000001,0.11542857142857145,0.115,0.0009547589359887352,0.04,0.041,0.04035000000000001,0.04,0.0004769696007084732,0.289,0.291,0.28979999999999995,0.29,0.0005099019513592789,0.011,0.012,0.011100000000000002,0.011,0.00030000000000000024,0.09,0.091,0.09020000000000002,0.09,0.00040000000000000034,0.374,0.375,0.37439999999999996,0.374,0.000489897948556636,0.016,0.017,0.016800000000000002,0.017,0.00040000000000000034,0.34400000000000003,0.34500000000000003,0.3449,0.34500000000000003,0.00030000000000000024,0.08600000000000001,0.08700000000000001,0.08675000000000002,0.08700000000000001,0.0004330127018922197,64,64,8192,36864,50272,False,1248,8
0.139,0.14100000000000001,0.13976190476190478,0.14,0.0006834619092574923,0.047,0.049,0.04760000000000001,0.048,0.0005830951894845306,0.365,0.367,0.3661499999999999,0.366,0.0005722761571129803,0.014,0.015,0.014100000000000001,0.014,0.00029999999999999976,0.113,0.114,0.11395,0.114,0.00021794494717703385,0.47900000000000004,0.482,0.47985,0.48,0.0009630680142128898,0.021,0.021,0.021000000000000005,0.021,3.469446951953614e-18,0.442,0.443,0.44255000000000005,0.443,0.0004974937185533104,0.085,0.08600000000000001,0.08570000000000003,0.08600000000000001,0.0004582575694955843,64,64,8192,36864,50272,False,1232,8
0.112,0.114,0.11257142857142859,0.112,0.0006598288790738586,0.038,0.04,0.03910000000000001,0.039,0.00043588989435406776,0.28800000000000003,0.292,0.28979999999999995,0.29,0.0008124038404635906,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,0.089,0.091,0.09005,0.09,0.0005894913061275804,0.373,0.375,0.37374999999999997,0.374,0.0006224949798994371,0.016,0.017,0.016050000000000002,0.016,0.0002179449471770339,0.34400000000000003,0.34500000000000003,0.34475,0.34500000000000003,0.0004330127018922197,0.083,0.085,0.0835,0.083,0.0006708203932499376,64,64,8192,36864,50272,False,1216,8
0.11,0.114,0.11128571428571432,0.111,0.0008806305718527116,0.038,0.04,0.038700000000000005,0.039,0.0005567764362830027,0.28800000000000003,0.29,0.28944999999999993,0.2895,0.0005894913061275735,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,0.089,0.091,0.09004999999999999,0.09,0.0004974937185533104,0.372,0.375,0.37365,0.374,0.0009096702699330132,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.34400000000000003,0.34500000000000003,0.3446000000000001,0.34500000000000003,0.0004898979485566361,0.082,0.083,0.0829,0.083,0.00030000000000000024,64,64,8192,36864,50272,False,1200,8
0.109,0.11,0.10952380952380951,0.11,0.0004994327848429298,0.037,0.038,0.03765,0.038,0.0004769696007084733,0.289,0.291,0.28955000000000003,0.289,0.0006689544080129831,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,0.089,0.091,0.08990000000000001,0.09,0.00043588989435406776,0.372,0.375,0.3737,0.374,0.0008426149773176365,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.34400000000000003,0.34500000000000003,0.3448,0.34500000000000003,0.00040000000000000034,0.081,0.082,0.08125,0.081,0.0004330127018922198,64,64,8192,36864,50272,False,1184,8
0.131,0.133,0.13190476190476197,0.132,0.0007499055118106493,0.045,0.046,0.045250000000000005,0.045,0.0004330127018922198,0.365,0.366,0.3658,0.366,0.00040000000000000034,0.013000000000000001,0.014,0.013900000000000004,0.014,0.00029999999999999976,0.113,0.114,0.11380000000000001,0.114,0.00040000000000000034,0.47700000000000004,0.481,0.4787,0.47900000000000004,0.0009539392014169324,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.442,0.443,0.4422,0.442,0.00040000000000000034,0.08,0.081,0.08065,0.081,0.00047696960070847314,64,64,8192,36864,50272,False,1168,8
0.105,0.108,0.10647619047619049,0.106,0.0007315376902732014,0.036000000000000004,0.037,0.03660000000000001,0.037,0.0004898979485566326,0.2,0.201,0.20020000000000002,0.2,0.00040000000000000034,0.01,0.011,0.0105,0.010499999999999999,0.0004999999999999996,0.088,0.089,0.08835000000000001,0.088,0.00047696960070847325,0.32,0.322,0.32084999999999997,0.321,0.00047696960070847325,0.015,0.016,0.015100000000000002,0.015,0.00030000000000000024,0.34400000000000003,0.34400000000000003,0.3440000000000001,0.34400000000000003,5.551115123125783e-17,0.078,0.079,0.07835,0.078,0.00047696960070847325,64,64,8192,36864,50272,False,1152,8
0.10400000000000001,0.106,0.10533333333333335,0.105,0.0006424160744396188,0.035,0.037,0.03605000000000001,0.036000000000000004,0.0004974937185533084,0.2,0.201,0.20090000000000002,0.201,0.00030000000000000024,0.01,0.011,0.0103,0.01,0.0004582575694955836,0.088,0.088,0.08800000000000001,0.088,1.3877787807814457e-17,0.32,0.321,0.32059999999999994,0.321,0.000489897948556636,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.34400000000000003,0.34500000000000003,0.3440500000000001,0.34400000000000003,0.00021794494717703385,0.077,0.078,0.0774,0.077,0.0004898979485566361,64,64,8192,36864,50272,False,1136,8
0.10300000000000001,0.106,0.10390476190476192,0.10400000000000001,0.0009209085526577923,0.035,0.037,0.03565000000000001,0.036000000000000004,0.0006538348415311003,0.2,0.201,0.20095000000000002,0.201,0.00021794494717703385,0.01,0.011,0.0102,0.01,0.0003999999999999996,0.088,0.088,0.08800000000000001,0.088,1.3877787807814457e-17,0.32,0.321,0.3203000000000001,0.32,0.00045825756949558437,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.34400000000000003,0.34500000000000003,0.3440500000000001,0.34400000000000003,0.00021794494717703385,0.076,0.076,0.07600000000000001,0.076,1.3877787807814457e-17,64,64,8192,36864,50272,False,1120,8
0.101,0.10300000000000001,0.10200000000000002,0.10200000000000001,0.0005345224838248493,0.034,0.036000000000000004,0.03495000000000001,0.035,0.0004974937185533104,0.2,0.201,0.20065,0.201,0.00047696960070847325,0.01,0.011,0.01005,0.01,0.00021794494717703353,0.088,0.088,0.08800000000000001,0.088,1.3877787807814457e-17,0.319,0.322,0.32005000000000006,0.32,0.0006689544080129832,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.34400000000000003,0.34400000000000003,0.3440000000000001,0.34400000000000003,5.551115123125783e-17,0.074,0.075,0.07405,0.074,0.00021794494717703385,64,64,8192,36864,50272,False,1104,8
0.122,0.125,0.12300000000000001,0.123,0.0008164965809277268,0.042,0.043000000000000003,0.04215000000000001,0.042,0.00035707142142714284,0.257,0.258,0.25780000000000003,0.258,0.00040000000000000034,0.012,0.013000000000000001,0.012950000000000003,0.013000000000000001,0.00021794494717703385,0.112,0.113,0.11295,0.113,0.00021794494717703385,0.40900000000000003,0.41100000000000003,0.40980000000000005,0.41000000000000003,0.000509901951359279,0.018000000000000002,0.019,0.018800000000000004,0.019,0.00039999999999999893,0.441,0.442,0.44184999999999997,0.442,0.0003570714214271428,0.073,0.074,0.0736,0.074,0.0004898979485566361,64,64,8192,36864,50272,False,1088,8
0.098,0.101,0.0991904761904762,0.099,0.0007315376902732013,0.032,0.034,0.03300000000000001,0.033,0.0003162277660168382,0.2,0.201,0.20040000000000005,0.2,0.0004898979485566361,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.088,0.088,0.08800000000000001,0.088,1.3877787807814457e-17,0.318,0.32,0.31935,0.319,0.0005722761571129804,0.014,0.015,0.014300000000000002,0.014,0.00045825756949558356,0.34400000000000003,0.34500000000000003,0.3440500000000001,0.34400000000000003,0.00021794494717703385,0.07100000000000001,0.07200000000000001,0.07160000000000001,0.07200000000000001,0.0004898979485566361,64,64,8192,36864,50272,False,1072,8
0.097,0.1,0.09761904761904763,0.098,0.000722178613719196,0.032,0.034,0.03245000000000001,0.032,0.0005894913061275802,0.2,0.201,0.2004,0.2,0.000489897948556636,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.088,0.088,0.08800000000000001,0.088,1.3877787807814457e-17,0.319,0.32,0.31920000000000004,0.319,0.0004000000000000004,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.34400000000000003,0.34400000000000003,0.3440000000000001,0.34400000000000003,5.551115123125783e-17,0.07,0.07100000000000001,0.07005000000000002,0.07,0.00021794494717703385,64,64,8192,36864,50272,False,1056,8
0.096,0.098,0.0964761904761905,0.096,0.0006632565846278159,0.032,0.034,0.032200000000000006,0.032,0.0005099019513592789,0.2,0.201,0.20065,0.201,0.00047696960070847325,0.009000000000000001,0.01,0.009950000000000004,0.01,0.00021794494717703353,0.08700000000000001,0.088,0.0879,0.088,0.00029999999999999607,0.319,0.32,0.31920000000000004,0.319,0.00040000000000000034,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.343,0.34400000000000003,0.3438500000000001,0.34400000000000003,0.00035707142142714273,0.068,0.07,0.06940000000000002,0.07,0.0008000000000000008,64,64,8192,36864,50272,False,1040,8
0.115,0.11800000000000001,0.1161904761904762,0.116,0.0007315376902732013,0.039,0.04,0.03935000000000001,0.039,0.0004769696007084732,0.28500000000000003,0.28800000000000003,0.28615,0.28600000000000003,0.0008529361054615998,0.012,0.013000000000000001,0.012950000000000003,0.013000000000000001,0.00021794494717703385,0.095,0.096,0.09590000000000001,0.096,0.00030000000000000024,0.422,0.43,0.4243499999999999,0.424,0.0020316249653910064,0.018000000000000002,0.019,0.018600000000000005,0.019,0.0004898979485566344,0.399,0.401,0.40015,0.4,0.0004769696007084733,0.07,0.07100000000000001,0.0708,0.07100000000000001,0.0004000000000000003,64,64,8192,36864,50272,False,1024,8
0.093,0.095,0.0940952380952381,0.094,0.0006834619092574923,0.031,0.033,0.031900000000000005,0.032,0.0006244997998398403,0.226,0.229,0.22710000000000002,0.227,0.0008306623862918082,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.074,0.074,0.07400000000000001,0.074,1.3877787807814457e-17,0.339,0.342,0.3401,0.34,0.0008888194417315596,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.317,0.318,0.31725000000000003,0.317,0.0004330127018922197,0.069,0.07,0.0692,0.069,0.00040000000000000034,64,64,8192,36864,50272,False,1016,8
0.093,0.095,0.09352380952380952,0.093,0.0005870870479018079,0.031,0.033,0.032100000000000004,0.032,0.0005385164807134509,0.226,0.227,0.22640000000000002,0.226,0.0004898979485566361,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.074,0.075,0.07405,0.074,0.00021794494717703385,0.338,0.34400000000000003,0.33965000000000006,0.339,0.0012757350822173085,0.014,0.015,0.014950000000000001,0.015,0.00021794494717703347,0.316,0.317,0.31629999999999997,0.316,0.0004582575694955845,0.069,0.069,0.06899999999999999,0.069,1.3877787807814457e-17,64,64,8192,36864,50272,False,1008,8
0.092,0.094,0.09271428571428572,0.093,0.0006281383789653776,0.031,0.032,0.031650000000000005,0.032,0.00047696960070847325,0.225,0.227,0.22625,0.226,0.0005361902647381809,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.074,0.074,0.07400000000000001,0.074,1.3877787807814457e-17,0.337,0.341,0.33915,0.339,0.001061838029079766,0.014,0.015,0.014700000000000001,0.015,0.00045825756949558367,0.315,0.317,0.31595000000000006,0.316,0.0006689544080129832,0.067,0.069,0.06865,0.069,0.0005722761571129803,64,64,8192,36864,50272,False,1000,8
0.112,0.114,0.11266666666666666,0.113,0.0006424160744396216,0.038,0.04,0.03880000000000001,0.039,0.0007483314773547889,0.256,0.258,0.25705,0.257,0.0004974937185533105,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.095,0.096,0.09515,0.095,0.00035707142142714284,0.406,0.40800000000000003,0.40730000000000005,0.40700000000000003,0.0007141428428542855,0.017,0.018000000000000002,0.017650000000000006,0.018000000000000002,0.0004769696007084733,0.40700000000000003,0.40900000000000003,0.4083,0.40800000000000003,0.0005567764362830027,0.067,0.069,0.06800000000000002,0.068,0.0003162277660168382,64,64,8192,36864,50272,False,992,8
0.091,0.093,0.09176190476190478,0.092,0.0006098213559459861,0.03,0.032,0.030800000000000004,0.031,0.0006000000000000006,0.2,0.2,0.20000000000000004,0.2,2.7755575615628914e-17,0.009000000000000001,0.01,0.009150000000000002,0.009000000000000001,0.00035707142142714214,0.074,0.074,0.07400000000000001,0.074,1.3877787807814457e-17,0.317,0.318,0.31705000000000005,0.317,0.00021794494717703385,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.318,0.319,0.31834999999999997,0.318,0.00047696960070847325,0.066,0.067,0.0663,0.066,0.0004582575694955844,64,64,8192,36864,50272,False,984,8
0.09,0.092,0.0909047619047619,0.091,0.0004259177099999603,0.028,0.03,0.029150000000000002,0.029,0.000476969600708472,0.2,0.201,0.20045000000000002,0.2,0.0004974937185533104,0.009000000000000001,0.01,0.009150000000000002,0.009000000000000001,0.00035707142142714214,0.074,0.074,0.07400000000000001,0.074,1.3877787807814457e-17,0.317,0.318,0.31705,0.317,0.00021794494717703385,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.318,0.319,0.3182499999999999,0.318,0.0004330127018922197,0.066,0.066,0.06600000000000002,0.066,1.3877787807814457e-17,64,64,8192,36864,50272,False,976,8
0.089,0.092,0.0897142857142857,0.09,0.0007648751621051918,0.028,0.03,0.029000000000000005,0.029,0.0004472135954999575,0.2,0.201,0.20065,0.201,0.00047696960070847325,0.009000000000000001,0.01,0.009050000000000002,0.009000000000000001,0.00021794494717703353,0.074,0.074,0.07400000000000001,0.074,1.3877787807814457e-17,0.317,0.318,0.31720000000000004,0.317,0.00040000000000000034,0.013000000000000001,0.014,0.013850000000000005,0.014,0.0003570714214271422,0.318,0.319,0.31809999999999994,0.318,0.0003000000000000003,0.064,0.066,0.06534999999999999,0.065,0.0005722761571129803,64,64,8192,36864,50272,False,968,8
0.089,0.09,0.08947619047619046,0.089,0.0004994327848429298,0.028,0.03,0.028900000000000002,0.029,0.0004358898943540674,0.2,0.2,0.20000000000000004,0.2,2.7755575615628914e-17,0.009000000000000001,0.01,0.009050000000000002,0.009000000000000001,0.00021794494717703353,0.074,0.074,0.07400000000000001,0.074,1.3877787807814457e-17,0.317,0.317,0.31700000000000006,0.317,5.551115123125783e-17,0.013000000000000001,0.014,0.013350000000000004,0.013000000000000001,0.0004769696007084724,0.318,0.318,0.31799999999999995,0.318,5.551115123125783e-17,0.064,0.065,0.06405000000000001,0.064,0.00021794494717703385,64,64,8192,36864,50272,False,960,8
0.088,0.09,0.08880952380952382,0.089,0.0005870870479018078,0.028,0.029,0.028800000000000003,0.029,0.00040000000000000034,0.2,0.201,0.2003,0.2,0.0004582575694955844,0.009000000000000001,0.01,0.009050000000000002,0.009000000000000001,0.00021794494717703353,0.074,0.074,0.07400000000000001,0.074,1.3877787807814457e-17,0.317,0.317,0.31700000000000006,0.317,5.551115123125783e-17,0.013000000000000001,0.014,0.013300000000000003,0.013000000000000001,0.00045825756949558356,0.317,0.318,0.3176999999999999,0.318,0.00045825756949558437,0.063,0.064,0.0633,0.063,0.00045825756949558437,64,64,8192,36864,50272,False,952,8
0.08700000000000001,0.089,0.08838095238095238,0.088,0.0005753831415997403,0.028,0.029,0.028500000000000004,0.0285,0.0005000000000000004,0.2,0.201,0.20020000000000002,0.2,0.0004000000000000003,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.074,0.074,0.07400000000000001,0.074,1.3877787807814457e-17,0.316,0.317,0.31695,0.317,0.00021794494717703385,0.013000000000000001,0.014,0.013050000000000003,0.013000000000000001,0.0002179449471770335,0.317,0.318,0.31720000000000004,0.317,0.00040000000000000034,0.062,0.064,0.06265,0.063,0.0005722761571129803,64,64,8192,36864,50272,False,944,8
0.08600000000000001,0.089,0.08747619047619049,0.08700000000000001,0.0006632565846278096,0.028,0.029,0.028250000000000004,0.028,0.00043301270189221973,0.2,0.2,0.20000000000000004,0.2,2.7755575615628914e-17,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.074,0.074,0.07400000000000001,0.074,1.3877787807814457e-17,0.316,0.317,0.3167,0.317,0.0004582575694955844,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.317,0.318,0.31745,0.317,0.0004974937185533104,0.062,0.063,0.06205000000000001,0.062,0.00021794494717703385,64,64,8192,36864,50272,False,936,8
0.085,0.08700000000000001,0.08628571428571431,0.08600000000000001,0.0005471012044321938,0.027,0.028,0.027700000000000002,0.028,0.0004582575694955844,0.2,0.201,0.20015,0.2,0.0003570714214271428,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.074,0.074,0.07400000000000001,0.074,1.3877787807814457e-17,0.316,0.317,0.31635,0.316,0.0004769696007084733,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.317,0.318,0.31715000000000004,0.317,0.0003570714214271428,0.061,0.063,0.0619,0.062,0.0006244997998398403,64,64,8192,36864,50272,False,928,8
0.10400000000000001,0.107,0.10533333333333332,0.105,0.0007126966450997979,0.034,0.036000000000000004,0.03495000000000001,0.035,0.00038405728739343076,0.26,0.261,0.2605,0.2605,0.0005000000000000004,0.011,0.012,0.011400000000000002,0.011,0.000489897948556636,0.095,0.096,0.09595000000000002,0.096,0.00021794494717703388,0.40800000000000003,0.41000000000000003,0.4088,0.40900000000000003,0.0006000000000000005,0.016,0.017,0.016950000000000003,0.017,0.00021794494717703388,0.40800000000000003,0.41000000000000003,0.40904999999999997,0.40900000000000003,0.0004974937185533104,0.062,0.064,0.06265,0.063,0.0005722761571129803,64,64,8192,36864,50272,False,920,8
0.084,0.08600000000000001,0.08495238095238096,0.085,0.000652919485752481,0.027,0.029,0.0279,0.028,0.0005385164807134509,0.2,0.201,0.20005,0.2,0.00021794494717703385,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.074,0.074,0.07400000000000001,0.074,1.3877787807814457e-17,0.316,0.317,0.31615,0.316,0.00035707142142714284,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.317,0.318,0.31715000000000004,0.317,0.0003570714214271428,0.06,0.062,0.060649999999999996,0.061,0.0006538348415311016,64,64,8192,36864,50272,False,912,8
0.083,0.08600000000000001,0.08471428571428573,0.085,0.0007648751621051916,0.027,0.028,0.027750000000000004,0.028,0.0004330127018922197,0.2,0.201,0.20010000000000003,0.2,0.00030000000000000024,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.074,0.074,0.07400000000000001,0.074,1.3877787807814457e-17,0.316,0.317,0.3168,0.317,0.0004000000000000003,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.316,0.317,0.31655,0.317,0.0004974937185533104,0.058,0.06,0.05945,0.0595,0.0005894913061275771,64,64,8192,36864,50272,False,904,8
0.083,0.085,0.08366666666666667,0.084,0.000712696645099799,0.027,0.029,0.02755,0.0275,0.0005894913061275804,0.186,0.187,0.18659999999999996,0.187,0.0004898979485566361,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.074,0.074,0.07400000000000001,0.074,1.3877787807814457e-17,0.292,0.294,0.29285,0.293,0.00047696960070847325,0.012,0.013000000000000001,0.012950000000000003,0.013000000000000001,0.00021794494717703385,0.272,0.275,0.2734,0.273,0.0008000000000000007,0.057,0.058,0.057600000000000005,0.058,0.0004898979485566361,64,64,8192,36864,50272,False,896,8
0.101,0.10400000000000001,0.102,0.10200000000000001,0.0006900655593423548,0.033,0.035,0.03430000000000001,0.034,0.0005567764362830027,0.233,0.23700000000000002,0.23555,0.23600000000000002,0.0009205976319760993,0.011,0.012,0.01105,0.011,0.0002179449471770339,0.095,0.096,0.09540000000000001,0.095,0.0004898979485566361,0.373,0.376,0.3748,0.375,0.0009273618495495712,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.334,0.339,0.33694999999999997,0.337,0.0014654350889752859,0.059000000000000004,0.059000000000000004,0.059,0.059000000000000004,6.938893903907228e-18,64,64,8192,36864,50272,False,888,8
0.082,0.085,0.08266666666666668,0.083,0.0007766431633476241,0.026000000000000002,0.027,0.026550000000000008,0.027,0.0004974937185533088,0.186,0.187,0.18624999999999997,0.186,0.0004330127018922197,0.008,0.009000000000000001,0.008950000000000003,0.009000000000000001,0.00021794494717703385,0.074,0.074,0.07400000000000001,0.074,1.3877787807814457e-17,0.292,0.293,0.2924,0.292,0.0004898979485566361,0.012,0.013000000000000001,0.012150000000000003,0.012,0.0003570714214271428,0.271,0.275,0.27249999999999996,0.272,0.0008660254037844393,0.056,0.057,0.05695,0.057,0.0002179449471770339,64,64,8192,36864,50272,False,880,8
0.08,0.082,0.08123809523809525,0.081,0.0006098213559459861,0.026000000000000002,0.027,0.026500000000000006,0.026500000000000003,0.0004999999999999987,0.185,0.187,0.1861,0.186,0.00043588989435406776,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.074,0.074,0.07400000000000001,0.074,1.3877787807814457e-17,0.292,0.293,0.29239999999999994,0.292,0.000489897948556636,0.012,0.013000000000000001,0.012300000000000002,0.012,0.0004582575694955844,0.271,0.274,0.27205,0.272,0.0007399324293474377,0.056,0.057,0.05625000000000001,0.056,0.0004330127018922198,64,64,8192,36864,50272,False,872,8
0.08,0.083,0.08095238095238094,0.081,0.000722178613719196,0.025,0.027,0.025900000000000006,0.026000000000000002,0.0004358898943540673,0.185,0.187,0.1858,0.186,0.0005099019513592789,0.008,0.009000000000000001,0.008500000000000002,0.0085,0.0005000000000000004,0.074,0.074,0.07400000000000001,0.074,1.3877787807814457e-17,0.292,0.293,0.2920999999999999,0.292,0.0003000000000000003,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.271,0.273,0.27165000000000006,0.272,0.0006538348415311017,0.055,0.055,0.05500000000000001,0.055,6.938893903907228e-18,64,64,8192,36864,50272,False,864,8
0.097,0.1,0.09838095238095239,0.098,0.000722178613719196,0.031,0.033,0.03205000000000001,0.032,0.0005894913061275804,0.233,0.23600000000000002,0.23470000000000005,0.23500000000000001,0.0007810249675906662,0.01,0.011,0.010950000000000001,0.011,0.00021794494717703347,0.095,0.095,0.095,0.095,0.0,0.373,0.375,0.37429999999999997,0.374,0.0006403124237432856,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.336,0.337,0.33635000000000004,0.336,0.0004769696007084733,0.055,0.057,0.05585000000000001,0.056,0.0005722761571129803,64,64,8192,36864,50272,False,856,8
0.078,0.081,0.07990476190476191,0.08,0.0007499055118106493,0.024,0.026000000000000002,0.025200000000000007,0.025,0.0005099019513592789,0.185,0.186,0.18505,0.185,0.00021794494717703385,0.008,0.009000000000000001,0.008050000000000002,0.008,0.0002179449471770339,0.073,0.074,0.07375000000000001,0.074,0.0004330127018922197,0.291,0.293,0.29195,0.292,0.00038405728739343076,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.27,0.272,0.27090000000000003,0.271,0.0006244997998398404,0.052000000000000005,0.054,0.05295000000000001,0.053,0.00038405728739342903,64,64,8192,36864,50272,False,848,8
0.077,0.08,0.07876190476190476,0.079,0.0006098213559459862,0.025,0.026000000000000002,0.025650000000000006,0.026000000000000002,0.0004769696007084733,0.184,0.185,0.18470000000000003,0.185,0.0004582575694955844,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.073,0.074,0.07325,0.073,0.0004330127018922198,0.291,0.292,0.29179999999999995,0.292,0.0004000000000000004,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.27,0.271,0.27054999999999996,0.271,0.0004974937185533104,0.051000000000000004,0.052000000000000005,0.05165000000000001,0.052000000000000005,0.0004769696007084733,64,64,8192,36864,50272,False,840,8
0.077,0.079,0.0779047619047619,0.078,0.000609821355945986,0.025,0.026000000000000002,0.025300000000000007,0.025,0.0004582575694955844,0.184,0.185,0.18470000000000003,0.185,0.0004582575694955844,0.008,0.009000000000000001,0.008200000000000002,0.008,0.00040000000000000034,0.073,0.074,0.07329999999999999,0.073,0.00045825756949558437,0.291,0.293,0.29159999999999997,0.292,0.0005830951894845307,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.27,0.272,0.2704,0.27,0.0006633249580710806,0.049,0.051000000000000004,0.05050000000000001,0.051000000000000004,0.0006708203932499375,64,64,8192,36864,50272,False,832,8
0.075,0.079,0.07747619047619049,0.077,0.0008518354199999207,0.024,0.026000000000000002,0.024850000000000004,0.025,0.00047696960070847325,0.183,0.185,0.184,0.184,0.00044721359549995833,0.008,0.009000000000000001,0.008050000000000002,0.008,0.00021794494717703388,0.073,0.074,0.07309999999999998,0.073,0.00030000000000000024,0.291,0.292,0.29120000000000007,0.291,0.00040000000000000034,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.269,0.271,0.26999999999999996,0.27,0.00044721359549995833,0.049,0.051000000000000004,0.05010000000000001,0.05,0.0004358898943540677,64,64,8192,36864,50272,False,824,8
