time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.045,0.054,0.052523809523809535,0.053,0.0018157786633273918,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.171,0.17300000000000001,0.17195000000000002,0.17200000000000001,0.0007399324293474377,0.013000000000000001,0.014,0.013200000000000003,0.013000000000000001,0.0003999999999999997,0.083,0.084,0.08355000000000001,0.084,0.0004974937185533104,0.021,0.021,0.021000000000000005,0.021,3.469446951953614e-18,0.656,0.657,0.6561500000000001,0.656,0.0003570714214271428,0.055,0.056,0.0558,0.056,0.00040000000000000034,0.728,0.73,0.7287999999999999,0.729,0.0006000000000000005,0.013000000000000001,0.014,0.013050000000000003,0.013000000000000001,0.00021794494717703353,32,16,4096,36864,256128,False,848,2
0.046,0.054,0.05233333333333334,0.053,0.001553286326695246,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.171,0.17300000000000001,0.1715,0.171,0.0005916079783099621,0.013000000000000001,0.014,0.013050000000000003,0.013000000000000001,0.00021794494717703353,0.081,0.082,0.08185000000000002,0.082,0.00035707142142714284,0.02,0.021,0.020900000000000005,0.021,0.0003000000000000003,0.656,0.657,0.6561500000000001,0.656,0.0003570714214271428,0.055,0.055,0.05500000000000001,0.055,6.938893903907228e-18,0.728,0.73,0.7288999999999999,0.729,0.0007000000000000005,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,32,16,4096,36864,256128,False,840,2
0.044,0.053,0.05161904761904762,0.052000000000000005,0.0018120283419467101,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.152,0.155,0.15439999999999998,0.155,0.0008000000000000007,0.014,0.015,0.014050000000000002,0.014,0.00021794494717703353,0.082,0.083,0.0825,0.0825,0.0005000000000000004,0.02,0.021,0.020800000000000006,0.021,0.0004000000000000003,0.656,0.657,0.6561000000000001,0.656,0.0003000000000000003,0.054,0.055,0.0548,0.055,0.00040000000000000034,0.727,0.73,0.7291,0.729,0.0007000000000000008,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,32,16,4096,36864,256128,False,832,2
0.044,0.052000000000000005,0.05114285714285714,0.051000000000000004,0.0016700645635000187,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.151,0.154,0.15244999999999997,0.152,0.0009205976319760994,0.014,0.015,0.014050000000000002,0.014,0.00021794494717703353,0.081,0.082,0.0819,0.082,0.00030000000000000024,0.02,0.021,0.020400000000000005,0.02,0.000489897948556636,0.656,0.657,0.6564500000000001,0.656,0.0004974937185533104,0.054,0.054,0.054000000000000006,0.054,6.938893903907228e-18,0.727,0.73,0.7283999999999999,0.728,0.0007348469228349541,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,32,16,4096,36864,256128,False,824,2
0.044,0.052000000000000005,0.050761904761904765,0.051000000000000004,0.0016007367918068215,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.154,0.156,0.15464999999999998,0.155,0.0006538348415311016,0.014,0.015,0.014050000000000002,0.014,0.00021794494717703353,0.082,0.083,0.08275000000000002,0.083,0.0004330127018922197,0.02,0.021,0.020500000000000004,0.0205,0.0005000000000000004,0.655,0.657,0.656,0.656,0.0003162277660168382,0.053,0.054,0.0539,0.054,0.0003000000000000003,0.727,0.73,0.7287999999999999,0.729,0.0008124038404635967,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,32,16,4096,36864,256128,False,816,2
0.044,0.052000000000000005,0.05057142857142859,0.051000000000000004,0.001560568534111805,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.152,0.155,0.15335000000000001,0.153,0.000726291952316698,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.08,0.081,0.0809,0.081,0.00030000000000000024,0.02,0.021,0.020350000000000004,0.02,0.0004769696007084732,0.656,0.657,0.6563000000000001,0.656,0.00045825756949558437,0.053,0.053,0.053000000000000005,0.053,6.938893903907228e-18,0.727,0.729,0.728,0.728,0.0005477225575051667,0.012,0.013000000000000001,0.012850000000000004,0.013000000000000001,0.00035707142142714284,32,16,4096,36864,256128,False,808,2
0.042,0.051000000000000004,0.049476190476190486,0.05,0.0017893613550529466,0.019,0.02,0.019900000000000004,0.02,0.0003000000000000003,0.153,0.155,0.1538,0.154,0.0006000000000000005,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.082,0.083,0.08235,0.082,0.0004769696007084732,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.655,0.656,0.6558500000000002,0.656,0.0003570714214271428,0.052000000000000005,0.053,0.052550000000000006,0.053,0.0004974937185533069,0.727,0.729,0.7280499999999999,0.728,0.0007399324293474378,0.012,0.013000000000000001,0.012850000000000004,0.013000000000000001,0.00035707142142714284,32,16,4096,36864,256128,False,800,2
0.043000000000000003,0.051000000000000004,0.04942857142857144,0.05,0.0015907898179514349,0.019,0.02,0.019950000000000002,0.02,0.00021794494717703385,0.15,0.154,0.1525,0.153,0.0010246950765959606,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.081,0.082,0.08125,0.081,0.0004330127018922198,0.02,0.021,0.020100000000000003,0.02,0.00030000000000000024,0.656,0.657,0.6562500000000001,0.656,0.00043301270189221973,0.052000000000000005,0.052000000000000005,0.05200000000000001,0.052000000000000005,6.938893903907228e-18,0.726,0.728,0.7270000000000001,0.727,0.0007071067811865482,0.012,0.013000000000000001,0.012200000000000003,0.012,0.00040000000000000034,32,16,4096,36864,256128,False,792,2
0.042,0.05,0.0490952380952381,0.049,0.0016591667990651757,0.019,0.02,0.019200000000000002,0.019,0.00040000000000000034,0.153,0.156,0.15414999999999998,0.154,0.0006538348415311016,0.013000000000000001,0.014,0.013950000000000004,0.014,0.00021794494717703353,0.081,0.084,0.0826,0.083,0.0006633249580710807,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.655,0.656,0.6559500000000001,0.656,0.00021794494717703385,0.051000000000000004,0.052000000000000005,0.051550000000000006,0.052000000000000005,0.0004974937185533104,0.726,0.728,0.72705,0.727,0.0005894913061275802,0.012,0.013000000000000001,0.012600000000000004,0.013000000000000001,0.0004898979485566361,32,16,4096,36864,256128,False,784,2
0.041,0.049,0.047904761904761915,0.048,0.0016007367918068202,0.019,0.02,0.019600000000000003,0.02,0.0004898979485566361,0.154,0.156,0.15475,0.155,0.0007664854858377951,0.013000000000000001,0.014,0.013850000000000005,0.014,0.00035707142142714214,0.081,0.082,0.0816,0.082,0.0004898979485566361,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.655,0.657,0.6560500000000001,0.656,0.00038405728739343076,0.051000000000000004,0.052000000000000005,0.051050000000000005,0.051000000000000004,0.0002179449471770339,0.725,0.727,0.7261,0.726,0.0006244997998398404,0.012,0.013000000000000001,0.012050000000000002,0.012,0.00021794494717703388,32,16,4096,36864,256128,False,776,2
0.041,0.05,0.04885714285714287,0.049,0.0018070158058105024,0.019,0.02,0.019200000000000002,0.019,0.00040000000000000034,0.133,0.134,0.13394999999999999,0.134,0.00021794494717703385,0.012,0.013000000000000001,0.012950000000000003,0.013000000000000001,0.00021794494717703385,0.07100000000000001,0.07100000000000001,0.071,0.07100000000000001,1.3877787807814457e-17,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.529,0.531,0.5299999999999999,0.53,0.00044721359549995833,0.051000000000000004,0.051000000000000004,0.05100000000000001,0.051000000000000004,6.938893903907228e-18,0.5660000000000001,0.5660000000000001,0.5660000000000002,0.5660000000000001,1.1102230246251565e-16,0.011,0.012,0.011100000000000002,0.011,0.00030000000000000024,32,16,4096,36864,256128,False,768,2
0.041,0.05,0.04814285714285715,0.048,0.0017261494247992248,0.019,0.02,0.019200000000000002,0.019,0.00040000000000000034,0.133,0.134,0.13369999999999999,0.134,0.0004582575694955844,0.012,0.013000000000000001,0.012300000000000002,0.012,0.00045825756949558437,0.07100000000000001,0.07100000000000001,0.071,0.07100000000000001,1.3877787807814457e-17,0.019,0.02,0.019400000000000004,0.019,0.000489897948556636,0.528,0.53,0.52875,0.529,0.0005361902647381809,0.05,0.051000000000000004,0.05075,0.051000000000000004,0.00043301270189221973,0.5650000000000001,0.5660000000000001,0.5652,0.5650000000000001,0.00040000000000000034,0.011,0.012,0.01105,0.011,0.0002179449471770339,32,16,4096,36864,256128,False,760,2
0.04,0.049,0.047238095238095246,0.048,0.0017156079556811263,0.019,0.019,0.019000000000000003,0.019,3.469446951953614e-18,0.134,0.134,0.13399999999999998,0.134,2.7755575615628914e-17,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.07100000000000001,0.07100000000000001,0.071,0.07100000000000001,1.3877787807814457e-17,0.019,0.02,0.019200000000000002,0.019,0.00040000000000000034,0.529,0.531,0.5296000000000001,0.53,0.0005830951894845307,0.05,0.05,0.05000000000000001,0.05,6.938893903907228e-18,0.5660000000000001,0.5660000000000001,0.5660000000000002,0.5660000000000001,1.1102230246251565e-16,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,32,16,4096,36864,256128,False,752,2
0.04,0.048,0.04685714285714287,0.047,0.0016413036132965795,0.019,0.019,0.019000000000000003,0.019,3.469446951953614e-18,0.133,0.134,0.13384999999999997,0.134,0.0003570714214271428,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.07100000000000001,0.07100000000000001,0.071,0.07100000000000001,1.3877787807814457e-17,0.019,0.02,0.019050000000000004,0.019,0.00021794494717703388,0.528,0.53,0.529,0.529,0.0006324555320336765,0.049,0.05,0.04955000000000001,0.05,0.0004974937185533104,0.5650000000000001,0.5660000000000001,0.56545,0.5650000000000001,0.0004974937185533104,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,32,16,4096,36864,256128,False,744,2
0.04,0.049,0.046904761904761914,0.047,0.0016876233473018432,0.018000000000000002,0.019,0.018950000000000005,0.019,0.0002179449471770331,0.134,0.134,0.13399999999999998,0.134,2.7755575615628914e-17,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.07100000000000001,0.07100000000000001,0.071,0.07100000000000001,1.3877787807814457e-17,0.019,0.02,0.019050000000000004,0.019,0.00021794494717703388,0.529,0.53,0.52935,0.529,0.0004769696007084733,0.049,0.049,0.04900000000000001,0.049,6.938893903907228e-18,0.5660000000000001,0.5670000000000001,0.5660500000000002,0.5660000000000001,0.00021794494717703388,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,32,16,4096,36864,256128,False,736,2
0.039,0.048,0.04614285714285715,0.046,0.00169833852382162,0.018000000000000002,0.019,0.018900000000000007,0.019,0.0002999999999999992,0.133,0.134,0.13394999999999999,0.134,0.00021794494717703385,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.07100000000000001,0.07100000000000001,0.071,0.07100000000000001,1.3877787807814457e-17,0.019,0.019,0.019000000000000003,0.019,3.469446951953614e-18,0.528,0.53,0.5288,0.529,0.0005099019513592789,0.048,0.049,0.04815000000000001,0.048,0.0003570714214271428,0.5650000000000001,0.5660000000000001,0.5653,0.5650000000000001,0.0004582575694955844,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,32,16,4096,36864,256128,False,728,2
0.038,0.046,0.045095238095238105,0.045,0.001687623347301843,0.018000000000000002,0.019,0.018550000000000004,0.019,0.0004974937185533088,0.133,0.134,0.13394999999999999,0.134,0.00021794494717703385,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.07100000000000001,0.07100000000000001,0.071,0.07100000000000001,1.3877787807814457e-17,0.019,0.019,0.019000000000000003,0.019,3.469446951953614e-18,0.528,0.53,0.5291,0.529,0.00043588989435406776,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.5660000000000001,0.5660000000000001,0.5660000000000002,0.5660000000000001,1.1102230246251565e-16,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,32,16,4096,36864,256128,False,720,2
0.038,0.046,0.04480952380952382,0.045,0.0016218463205644193,0.018000000000000002,0.019,0.018800000000000004,0.019,0.00039999999999999893,0.133,0.134,0.13379999999999997,0.134,0.00040000000000000034,0.011,0.012,0.011950000000000002,0.012,0.00021794494717703385,0.07100000000000001,0.07100000000000001,0.071,0.07100000000000001,1.3877787807814457e-17,0.018000000000000002,0.019,0.018950000000000005,0.019,0.0002179449471770331,0.528,0.529,0.5282000000000001,0.528,0.00040000000000000034,0.047,0.048,0.04725000000000001,0.047,0.0004330127018922197,0.5650000000000001,0.5660000000000001,0.5651499999999999,0.5650000000000001,0.0003570714214271428,0.01,0.011,0.010950000000000001,0.011,0.00021794494717703347,32,16,4096,36864,256128,False,712,2
0.038,0.047,0.044857142857142866,0.045,0.0016700645635000174,0.018000000000000002,0.019,0.018350000000000005,0.018000000000000002,0.00047696960070847157,0.133,0.134,0.13394999999999999,0.134,0.00021794494717703385,0.011,0.012,0.011950000000000002,0.012,0.00021794494717703385,0.07100000000000001,0.07100000000000001,0.071,0.07100000000000001,1.3877787807814457e-17,0.019,0.019,0.019000000000000003,0.019,3.469446951953614e-18,0.528,0.53,0.5287999999999999,0.529,0.000509901951359279,0.046,0.047,0.04690000000000001,0.047,0.00030000000000000024,0.5650000000000001,0.5660000000000001,0.5659500000000002,0.5660000000000001,0.00021794494717703385,0.01,0.011,0.010750000000000001,0.011,0.00043301270189221897,32,16,4096,36864,256128,False,704,2
0.037,0.045,0.043428571428571434,0.044,0.0015297503242103813,0.018000000000000002,0.019,0.018250000000000006,0.018000000000000002,0.0004330127018922182,0.133,0.134,0.1338,0.134,0.00040000000000000034,0.011,0.012,0.011900000000000003,0.012,0.00030000000000000024,0.07100000000000001,0.07100000000000001,0.071,0.07100000000000001,1.3877787807814457e-17,0.018000000000000002,0.019,0.018550000000000004,0.019,0.0004974937185533088,0.527,0.528,0.5276500000000002,0.528,0.0004769696007084732,0.046,0.047,0.04615000000000001,0.046,0.0003570714214271428,0.5650000000000001,0.5660000000000001,0.5650999999999999,0.5650000000000001,0.0003000000000000003,0.01,0.011,0.010350000000000002,0.01,0.0004769696007084724,32,16,4096,36864,256128,False,696,2
0.037,0.045,0.04357142857142858,0.044,0.0015605685341118032,0.018000000000000002,0.019,0.018100000000000005,0.018000000000000002,0.0002999999999999992,0.133,0.134,0.13394999999999999,0.134,0.00021794494717703385,0.011,0.012,0.011850000000000003,0.012,0.00035707142142714284,0.07100000000000001,0.07100000000000001,0.071,0.07100000000000001,1.3877787807814457e-17,0.018000000000000002,0.019,0.018550000000000004,0.019,0.0004974937185533087,0.528,0.53,0.5289,0.529,0.00043588989435406776,0.045,0.046,0.04585000000000001,0.046,0.00035707142142714284,0.5660000000000001,0.5670000000000001,0.5660500000000002,0.5660000000000001,0.00021794494717703388,0.01,0.011,0.01025,0.01,0.00043301270189221897,32,16,4096,36864,256128,False,688,2
0.037,0.044,0.04304761904761906,0.043000000000000003,0.001430157849302972,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.133,0.134,0.13379999999999997,0.134,0.00040000000000000034,0.011,0.012,0.011450000000000002,0.011,0.0004974937185533104,0.07100000000000001,0.07100000000000001,0.071,0.07100000000000001,1.3877787807814457e-17,0.018000000000000002,0.019,0.018600000000000005,0.019,0.0004898979485566344,0.527,0.529,0.5275000000000001,0.527,0.0005916079783099621,0.045,0.046,0.04505000000000001,0.045,0.00021794494717703385,0.5650000000000001,0.5660000000000001,0.5650499999999999,0.5650000000000001,0.00021794494717703385,0.01,0.011,0.010050000000000002,0.01,0.0002179449471770335,32,16,4096,36864,256128,False,680,2
0.036000000000000004,0.044,0.042142857142857156,0.042,0.001489190073439227,0.017,0.019,0.018000000000000006,0.018000000000000002,0.00031622776601683767,0.133,0.134,0.1339,0.134,0.00030000000000000024,0.011,0.012,0.011600000000000003,0.012,0.0004898979485566361,0.07100000000000001,0.07100000000000001,0.071,0.07100000000000001,1.3877787807814457e-17,0.018000000000000002,0.019,0.018050000000000004,0.018000000000000002,0.00021794494717703315,0.528,0.529,0.52815,0.528,0.00035707142142714284,0.044,0.045,0.044800000000000006,0.045,0.00040000000000000034,0.5660000000000001,0.5660000000000001,0.5660000000000002,0.5660000000000001,1.1102230246251565e-16,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,32,16,4096,36864,256128,False,672,2
0.036000000000000004,0.042,0.04138095238095239,0.042,0.0012901159222994346,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.133,0.134,0.13379999999999997,0.134,0.0004000000000000004,0.011,0.012,0.011450000000000002,0.011,0.0004974937185533104,0.07100000000000001,0.07100000000000001,0.071,0.07100000000000001,1.3877787807814457e-17,0.018000000000000002,0.019,0.018150000000000006,0.018000000000000002,0.0003570714214271416,0.527,0.528,0.5275000000000001,0.5275000000000001,0.0005000000000000004,0.044,0.044,0.044000000000000004,0.044,6.938893903907228e-18,0.5650000000000001,0.5660000000000001,0.56515,0.5650000000000001,0.00035707142142714284,0.01,0.011,0.01005,0.01,0.00021794494717703353,32,16,4096,36864,256128,False,664,2
0.036000000000000004,0.043000000000000003,0.04147619047619049,0.042,0.001366923818514983,0.017,0.018000000000000002,0.017900000000000006,0.018000000000000002,0.0003000000000000003,0.133,0.134,0.13385,0.134,0.0003570714214271428,0.011,0.012,0.011150000000000002,0.011,0.0003570714214271428,0.07100000000000001,0.07100000000000001,0.071,0.07100000000000001,1.3877787807814457e-17,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.528,0.529,0.5280500000000001,0.528,0.00021794494717703388,0.043000000000000003,0.044,0.043550000000000005,0.044,0.0004974937185533069,0.5650000000000001,0.5660000000000001,0.5659500000000002,0.5660000000000001,0.00021794494717703385,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,32,16,4096,36864,256128,False,656,2
0.036000000000000004,0.043000000000000003,0.041714285714285725,0.042,0.0014190156595953656,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.133,0.134,0.13344999999999999,0.133,0.0004974937185533104,0.011,0.012,0.01105,0.011,0.0002179449471770339,0.07100000000000001,0.07100000000000001,0.071,0.07100000000000001,1.3877787807814457e-17,0.016,0.017,0.016350000000000003,0.016,0.0004769696007084732,0.527,0.528,0.5272499999999999,0.527,0.0004330127018922197,0.043000000000000003,0.043000000000000003,0.04300000000000001,0.043000000000000003,6.938893903907228e-18,0.5650000000000001,0.5660000000000001,0.5650999999999999,0.5650000000000001,0.00030000000000000024,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,32,16,4096,36864,256128,False,648,2
0.035,0.042,0.040571428571428585,0.041,0.0013997084244475302,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.115,0.11800000000000001,0.11655000000000001,0.117,0.0006689544080129831,0.01,0.011,0.010750000000000001,0.011,0.00043301270189221897,0.066,0.068,0.0668,0.067,0.0006000000000000005,0.016,0.017,0.016200000000000003,0.016,0.00040000000000000034,0.521,0.524,0.5223500000000001,0.522,0.0010136567466356656,0.042,0.043000000000000003,0.04265000000000001,0.043000000000000003,0.0004769696007084733,0.457,0.46,0.4586,0.4585,0.0008000000000000008,0.009000000000000001,0.01,0.009900000000000003,0.01,0.00029999999999999976,32,16,4096,36864,256128,False,640,2
0.034,0.041,0.03985714285714287,0.04,0.0013899542399358497,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.115,0.117,0.11595000000000003,0.116,0.0007399324293474378,0.01,0.011,0.010950000000000001,0.011,0.00021794494717703347,0.066,0.068,0.06665000000000001,0.0665,0.0007262919523166982,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.522,0.524,0.52275,0.523,0.0006982120021884477,0.042,0.042,0.04200000000000001,0.042,6.938893903907228e-18,0.457,0.459,0.4576500000000001,0.458,0.0005722761571129803,0.009000000000000001,0.01,0.009700000000000004,0.01,0.00045825756949558356,32,16,4096,36864,256128,False,632,2
0.035,0.042,0.040142857142857154,0.04,0.0012830660557435693,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.116,0.11800000000000001,0.1167,0.117,0.0006403124237432853,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,0.066,0.068,0.06675,0.0665,0.0008291561975888506,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.52,0.524,0.5217500000000002,0.522,0.0009420721840708395,0.041,0.042,0.04135000000000001,0.041,0.0004769696007084732,0.457,0.46,0.45820000000000005,0.458,0.0006782329983125273,0.009000000000000001,0.01,0.009250000000000003,0.009000000000000001,0.00043301270189221897,32,16,4096,36864,256128,False,624,2
0.033,0.041,0.03871428571428572,0.039,0.0014190156595953656,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.114,0.116,0.1147,0.115,0.0007141428428542856,0.01,0.011,0.010850000000000002,0.011,0.0003570714214271422,0.063,0.065,0.06405000000000001,0.064,0.00038405728739343076,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.52,0.524,0.52205,0.522,0.0011169153951844349,0.041,0.041,0.04100000000000001,0.041,6.938893903907228e-18,0.457,0.458,0.45725000000000016,0.457,0.0004330127018922196,0.009000000000000001,0.01,0.009350000000000002,0.009000000000000001,0.0004769696007084724,32,16,4096,36864,256128,False,616,2
0.033,0.04,0.03861904761904763,0.039,0.0013265131692556302,0.015,0.016,0.015550000000000003,0.016,0.0004974937185533105,0.114,0.116,0.11455,0.114,0.0006689544080129831,0.01,0.011,0.010950000000000001,0.011,0.00021794494717703347,0.063,0.065,0.06385,0.064,0.0006538348415311016,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.519,0.524,0.5214500000000001,0.521,0.001243985530462474,0.04,0.041,0.040150000000000005,0.04,0.00035707142142714284,0.457,0.459,0.4579000000000001,0.458,0.0007000000000000006,0.009000000000000001,0.01,0.009150000000000002,0.009000000000000001,0.00035707142142714214,32,16,4096,36864,256128,False,608,2
0.033,0.039,0.03814285714285715,0.038,0.001245399698154478,0.015,0.016,0.015600000000000003,0.016,0.0004898979485566361,0.114,0.116,0.11445000000000001,0.114,0.0005894913061275802,0.01,0.011,0.010850000000000002,0.011,0.00035707142142714224,0.063,0.065,0.06344999999999999,0.063,0.0006689544080129832,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.52,0.525,0.5221000000000001,0.522,0.0012206555615733713,0.04,0.04,0.04000000000000001,0.04,6.938893903907228e-18,0.456,0.458,0.4572000000000001,0.457,0.0005099019513592789,0.009000000000000001,0.01,0.009100000000000002,0.009000000000000001,0.00029999999999999976,32,16,4096,36864,256128,False,600,2
0.033,0.039,0.038095238095238106,0.038,0.0012688488185213548,0.015,0.016,0.015300000000000003,0.015,0.00045825756949558437,0.114,0.117,0.11560000000000001,0.116,0.0006633249580710806,0.01,0.011,0.010950000000000001,0.011,0.0002179449471770335,0.063,0.064,0.06349999999999999,0.0635,0.0005000000000000004,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.519,0.523,0.5216000000000001,0.522,0.0009165151389911689,0.039,0.04,0.039150000000000004,0.039,0.0003570714214271428,0.457,0.459,0.4577000000000001,0.458,0.0005567764362830026,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,32,16,4096,36864,256128,False,592,2
0.032,0.038,0.03676190476190477,0.037,0.001191428190780647,0.015,0.016,0.015350000000000003,0.015,0.0004769696007084732,0.114,0.116,0.11535000000000002,0.115,0.0005722761571129804,0.01,0.011,0.010900000000000002,0.011,0.00029999999999999976,0.063,0.064,0.06339999999999998,0.063,0.000489897948556636,0.015,0.016,0.015950000000000002,0.016,0.00021794494717703385,0.519,0.522,0.5209,0.521,0.0009433981132056612,0.038,0.039,0.038950000000000005,0.039,0.00021794494717703385,0.456,0.458,0.4566,0.457,0.0005830951894845306,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,32,16,4096,36864,256128,False,584,2
0.032,0.037,0.0361904761904762,0.036000000000000004,0.0010519391444940237,0.015,0.016,0.015050000000000003,0.015,0.00021794494717703385,0.10400000000000001,0.107,0.10540000000000001,0.1055,0.001113552872566,0.01,0.011,0.010850000000000002,0.011,0.00035707142142714224,0.056,0.057,0.05695,0.057,0.0002179449471770339,0.015,0.016,0.015900000000000004,0.016,0.0003000000000000003,0.52,0.523,0.52125,0.521,0.0009937303457175904,0.038,0.039,0.03805000000000001,0.038,0.00021794494717703385,0.456,0.459,0.45730000000000004,0.457,0.0008426149773176365,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,32,16,4096,36864,256128,False,576,2
0.031,0.037,0.03614285714285716,0.036000000000000004,0.0012453996981544775,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.10400000000000001,0.105,0.10464999999999999,0.105,0.00047696960070846663,0.01,0.011,0.010850000000000002,0.011,0.00035707142142714224,0.055,0.056,0.0553,0.055,0.0004582575694955844,0.015,0.016,0.015850000000000003,0.016,0.00035707142142714284,0.52,0.524,0.5215000000000002,0.521,0.0010723805294763618,0.037,0.038,0.0379,0.038,0.0003000000000000003,0.456,0.458,0.4566,0.457,0.0005830951894845306,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,32,16,4096,36864,256128,False,568,2
0.031,0.036000000000000004,0.03523809523809525,0.035,0.0010647942749999007,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.114,0.117,0.11575000000000002,0.116,0.0008291561975888507,0.01,0.011,0.010650000000000001,0.011,0.0004769696007084724,0.057,0.058,0.05735,0.057,0.0004769696007084733,0.015,0.016,0.0158,0.016,0.00040000000000000034,0.519,0.522,0.52085,0.521,0.0009096702699330135,0.037,0.037,0.037000000000000005,0.037,6.938893903907228e-18,0.456,0.458,0.4569,0.457,0.0008306623862918082,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,32,16,4096,36864,256128,False,560,2
